Distrito Federal,Distrito Local,Municipio,Sección,Tipo Sección,Padrón Electoral,Listado Nominal,Casilla,Tipo Casilla,"Casilla
con urna electrónic",Domicilio,Localidad y Manzana,Ubicación,Referencia,Tipo Domicilio,postal_code,Distrito Federal_,Distrito Local_,Municipio_
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,39,NO URBANA,578,577,NO URBANA,B1,NO,"CALLE EDUCACIÓN Y PATRIA, NÚMERO 118, TANCHACHÍN, CÓDIGO POSTAL 79760, AQUISMÓN, SAN LUIS POTOSÍ",106) TANCHACHIN 0020,ESCUELA PRIMARIA RURAL JOSÉ MARÍA MORELOS Y PAVÓN,ENTRE LAS CALLES JOSÉ LÓPEZ PORTILLO Y BENITO JUÁREZ,ESCUELA,79760,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,39,NO URBANA,577,577,NO URBANA,C1,NO,"CALLE EDUCACIÓN Y PATRIA, NÚMERO 118, TANCHACHÍN, CÓDIGO POSTAL 79760, AQUISMÓN, SAN LUIS POTOSÍ",106) TANCHACHIN 0020,ESCUELA PRIMARIA RURAL JOSÉ MARÍA MORELOS Y PAVÓN,ENTRE LAS CALLES JOSÉ LÓPEZ PORTILLO Y BENITO JUÁREZ,ESCUELA,79760,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,39,NO URBANA,577,577,NO URBANA,C2,NO,"CALLE EDUCACIÓN Y PATRIA, NÚMERO 118, TANCHACHÍN, CÓDIGO POSTAL 79760, AQUISMÓN, SAN LUIS POTOSÍ",106) TANCHACHIN 0020,ESCUELA PRIMARIA RURAL JOSÉ MARÍA MORELOS Y PAVÓN,ENTRE LAS CALLES JOSÉ LÓPEZ PORTILLO Y BENITO JUÁREZ,ESCUELA,79760,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,40,NO URBANA,187,187,NO URBANA,B1,NO,"CAMINO A SAN FRANCISCO, SIN NÚMERO, SAN FRANCISCO, CÓDIGO POSTAL 79767, AQUISMÓN, SAN LUIS POTOSÍ",80) SAN FRANCISCO,ESCUELA PRIMARIA RURAL EMILIANO ZAPATA,FRENTE A TIENDA COMUNITARIA,ESCUELA,79767,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,41,NO URBANA,635,634,NO URBANA,B1,NO,"CALLE NIÑOS HÉROES, SIN NÚMERO, SAN PEDRO DE LAS ANONAS, CÓDIGO POSTAL 79760, AQUISMÓN, SAN LUIS POTOSÍ",86) SAN PEDRO DE LAS ANONAS 0035,ESCUELA PRIMARIA RURAL ESFUERZO INDÍGENA,CALLE PRINCIPAL,ESCUELA,79760,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,41,NO URBANA,635,634,NO URBANA,C1,NO,"CALLE NIÑOS HÉROES, SIN NÚMERO, SAN PEDRO DE LAS ANONAS, CÓDIGO POSTAL 79760, AQUISMÓN, SAN LUIS POTOSÍ",86) SAN PEDRO DE LAS ANONAS 0035,ESCUELA PRIMARIA RURAL ESFUERZO INDÍGENA,CALLE PRINCIPAL,ESCUELA,79760,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,41,NO URBANA,340,340,NO URBANA,E1,NO,"CALLE ÁRBOL GRANDE, SIN NÚMERO, SANTA ANITA, CÓDIGO POSTAL 79775, AQUISMÓN, SAN LUIS POTOSÍ",90) SANTA ANITA 0013,ESCUELA PRIMARIA RURAL LÁZARO CÁRDENAS.,ENTRE CALLES EL CEDRO Y LAS PALMAS,ESCUELA,79775,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,42,NO URBANA,749,749,NO URBANA,B1,NO,"CAMINO A LA CALDERA, SIN NÚMERO, LA CALDERA, CÓDIGO POSTAL 79767, AQUISMÓN, SAN LUIS POTOSÍ",9) LA CALDERA,ESCUELA PRIMARIA RURAL LICENCIADO BENITO JUÁREZ,SOBRE CALLE PRINCIPAL,ESCUELA,79767,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,42,NO URBANA,258,258,NO URBANA,E1,NO,"CAMINO A TANQUIZUL, SIN NÚMERO, TANQUIZUL, CÓDIGO POSTAL 79770, AQUISMÓN, SAN LUIS POTOSÍ",111) TANQUIZUL,ESCUELA PRIMARIA RURAL GENERAL LÁZARO CÁRDENAS.,A UN COSTADO DE LA CAPILLA,ESCUELA,79770,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,43,NO URBANA,591,591,NO URBANA,B1,NO,"CAMINO A TAMPEMOCHE, SIN NÚMERO, TAMPEMOCHE, CÓDIGO POSTAL 79760, AQUISMÓN, SAN LUIS POTOSÍ",103) TAMPEMOCHE,ESCUELA PRIMARIA RURAL EVOLUCIÓN,ATRÁS DE LA GALERA COMUNAL,ESCUELA,79760,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,43,NO URBANA,591,591,NO URBANA,C1,NO,"CAMINO A TAMPEMOCHE, SIN NÚMERO, TAMPEMOCHE, CÓDIGO POSTAL 79760, AQUISMÓN, SAN LUIS POTOSÍ",103) TAMPEMOCHE,ESCUELA PRIMARIA RURAL EVOLUCIÓN,ATRÁS DE LA GALERA COMUNAL,ESCUELA,79760,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,43,NO URBANA,591,590,NO URBANA,C2,NO,"CAMINO A TAMPEMOCHE, SIN NÚMERO, TAMPEMOCHE, CÓDIGO POSTAL 79760, AQUISMÓN, SAN LUIS POTOSÍ",103) TAMPEMOCHE,ESCUELA PRIMARIA RURAL EVOLUCIÓN,ATRÁS DE LA GALERA COMUNAL,ESCUELA,79760,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,44,NO URBANA,658,657,NO URBANA,B1,NO,"CAMINO A TANCHANACO, SIN NÚMERO, TANCHANACO, CÓDIGO POSTAL 79760, AQUISMÓN, SAN LUIS POTOSÍ",107) TANCHANACO,GALERA EJIDAL,FRENTE A TIENDA DICONSA,LUGAR PÚBLICO,79760,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,44,NO URBANA,657,657,NO URBANA,C1,NO,"CAMINO A TANCHANACO, SIN NÚMERO, TANCHANACO, CÓDIGO POSTAL 79760, AQUISMÓN, SAN LUIS POTOSÍ",107) TANCHANACO,GALERA EJIDAL,FRENTE A TIENDA DICONSA,LUGAR PÚBLICO,79760,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,44,NO URBANA,657,656,NO URBANA,C2,NO,"CAMINO A TANCHANACO, SIN NÚMERO, TANCHANACO, CÓDIGO POSTAL 79760, AQUISMÓN, SAN LUIS POTOSÍ",107) TANCHANACO,GALERA EJIDAL,FRENTE A TIENDA DICONSA,LUGAR PÚBLICO,79760,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,45,NO URBANA,491,491,NO URBANA,B1,NO,"CAMINO A TANUTE, SIN NÚMERO, TANUTE, CÓDIGO POSTAL 79760, AQUISMÓN, SAN LUIS POTOSÍ",113) TANUTE,ESCUELA TELESECUNDARIA BENITO JUÁREZ,A UN LADO DEL JUZGADO,ESCUELA,79760,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,45,NO URBANA,491,491,NO URBANA,C1,NO,"CAMINO A TANUTE, SIN NÚMERO, TANUTE, CÓDIGO POSTAL 79760, AQUISMÓN, SAN LUIS POTOSÍ",113) TANUTE,ESCUELA TELESECUNDARIA BENITO JUÁREZ,A UN LADO DEL JUZGADO,ESCUELA,79760,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,45,NO URBANA,669,668,NO URBANA,E1,NO,"CALLE LA UNIÓN, SIN NÚMERO, EL AGUACATE, CÓDIGO POSTAL 79773, AQUISMÓN, SAN LUIS POTOSÍ",4) EL AGUACATE 0001,ESCUELA PRIMARIA RURAL FRANCISCO GONZÁLEZ BOCANEGRA BENITO JUÁREZ.,ESQUINA CON CALLE FRANCISCO GONZÁLEZ BOCANEGRA,ESCUELA,79773,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,46,NO URBANA,504,503,NO URBANA,B1,NO,"CAMINO A TANSOSOB, SIN NÚMERO, TANSOSOB, CÓDIGO POSTAL 79760, AQUISMÓN, SAN LUIS POTOSÍ",112) TANSOSOB,GALERA COMUNAL,A UN LADO DEL JARDÍN Y TIENDA DICONSA,LUGAR PÚBLICO,79760,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,46,NO URBANA,504,502,NO URBANA,C1,NO,"CAMINO A TANSOSOB, SIN NÚMERO, TANSOSOB, CÓDIGO POSTAL 79760, AQUISMÓN, SAN LUIS POTOSÍ",112) TANSOSOB,GALERA COMUNAL,A UN LADO DEL JARDÍN Y TIENDA DICONSA,LUGAR PÚBLICO,79760,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,46,NO URBANA,503,502,NO URBANA,C2,NO,"CAMINO A TANSOSOB, SIN NÚMERO, TANSOSOB, CÓDIGO POSTAL 79760, AQUISMÓN, SAN LUIS POTOSÍ",112) TANSOSOB,GALERA COMUNAL,A UN LADO DEL JARDÍN Y TIENDA DICONSA,LUGAR PÚBLICO,79760,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,46,NO URBANA,363,362,NO URBANA,E1,NO,"CAMINO A LA CUCHILLA, SIN NÚMERO, LA CUCHILLA, CÓDIGO POSTAL 79770, AQUISMÓN, SAN LUIS POTOSÍ",24) LA CUCHILLA,GALERA COMUNAL,A UN LADO DE LA PRIMARIA BENITO JUÁREZ,LUGAR PÚBLICO,79770,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,47,NO URBANA,576,576,NO URBANA,B1,NO,"CAMINO A MANTEZULEL, SIN NÚMERO, MANTEZULEL, CÓDIGO POSTAL 79773, AQUISMÓN, SAN LUIS POTOSÍ,",47) MANTEZULEL,ESCUELA PRIMARIA RURAL MIGUEL HIDALGO Y COSTILLA,A UN LADO DE LA TELESECUNDARIA CAMILO ARRIAGA RAMOS,ESCUELA,79773,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,47,NO URBANA,576,576,NO URBANA,C1,NO,"CAMINO A MANTEZULEL, SIN NÚMERO, MANTEZULEL, CÓDIGO POSTAL 79773, AQUISMÓN, SAN LUIS POTOSÍ,",47) MANTEZULEL,ESCUELA PRIMARIA RURAL MIGUEL HIDALGO Y COSTILLA,A UN LADO DE LA TELESECUNDARIA CAMILO ARRIAGA RAMOS,ESCUELA,79773,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,48,NO URBANA,725,724,NO URBANA,B1,NO,"CAMINO A TAMPATE, SIN NÚMERO, TAMPATE, CÓDIGO POSTAL 79760, AQUISMÓN, SAN LUIS POTOSÍ",101) TAMPATE,ESCUELA PRIMARIA RURAL NIÑOS HÉROES,UBICADO A 100 METROS DE LA IGLESIA,ESCUELA,79760,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,48,NO URBANA,724,724,NO URBANA,C1,NO,"CAMINO A TAMPATE, SIN NÚMERO, TAMPATE, CÓDIGO POSTAL 79760, AQUISMÓN, SAN LUIS POTOSÍ",101) TAMPATE,ESCUELA PRIMARIA RURAL NIÑOS HÉROES,UBICADO A 100 METROS DE LA IGLESIA,ESCUELA,79760,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,48,NO URBANA,724,724,NO URBANA,C2,NO,"CAMINO A TAMPATE, SIN NÚMERO, TAMPATE, CÓDIGO POSTAL 79760, AQUISMÓN, SAN LUIS POTOSÍ",101) TAMPATE,ESCUELA PRIMARIA RURAL NIÑOS HÉROES,UBICADO A 100 METROS DE LA IGLESIA,ESCUELA,79760,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,49,NO URBANA,495,493,NO URBANA,B1,NO,"CALLE VICENTE GUERRERO, SIN NÚMERO, TAMPAXAL, CÓDIGO POSTAL 79761, AQUISMÓN, SAN LUIS POTOSÍ",102) TAMPAXAL 0025,ESCUELA PRIMARIA RURAL JOSÉ MARÍA MORELOS,A UN COSTADO DE LA GALERA EJIDAL,ESCUELA,79761,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,49,NO URBANA,494,493,NO URBANA,C1,NO,"CALLE VICENTE GUERRERO, SIN NÚMERO, TAMPAXAL, CÓDIGO POSTAL 79761, AQUISMÓN, SAN LUIS POTOSÍ",102) TAMPAXAL 0025,ESCUELA PRIMARIA RURAL JOSÉ MARÍA MORELOS,A UN COSTADO DE LA GALERA EJIDAL,ESCUELA,79761,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,50,NO URBANA,401,400,NO URBANA,B1,NO,"CAMINO A SAN RAFAEL TAMAPATZ, SIN NÚMERO, SAN RAFAEL TAMAPATZ, CÓDIGO POSTAL 79770, AQUISMÓN, SAN LUIS POTOSÍ",87) SAN RAFAEL TAMAPATZ,ESCUELA PRIMARIA RURAL BENITO JUÁREZ,FRENTE A LA IGLESIA,ESCUELA,79770,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,50,NO URBANA,400,400,NO URBANA,C1,NO,"CAMINO A SAN RAFAEL TAMAPATZ, SIN NÚMERO, SAN RAFAEL TAMAPATZ, CÓDIGO POSTAL 79770, AQUISMÓN, SAN LUIS POTOSÍ",87) SAN RAFAEL TAMAPATZ,ESCUELA PRIMARIA RURAL BENITO JUÁREZ,FRENTE A LA IGLESIA,ESCUELA,79770,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,51,NO URBANA,551,550,NO URBANA,B1,NO,"CAMINO A PAXALJA, SIN NÚMERO, PAXALJA, CÓDIGO POSTAL 79760, AQUISMÓN, SAN LUIS POTOSÍ",62) PAXALJA,ESCUELA PRIMARIA RURAL BILINGÜE MIGUEL HIDALGO Y COSTILLA,A UN LADO DEL PREESCOLAR JOSÉ MARÍA MORELOS Y PAVÓN,ESCUELA,79760,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,51,NO URBANA,550,550,NO URBANA,C1,NO,"CAMINO A PAXALJA, SIN NÚMERO, PAXALJA, CÓDIGO POSTAL 79760, AQUISMÓN, SAN LUIS POTOSÍ",62) PAXALJA,ESCUELA PRIMARIA RURAL BILINGÜE MIGUEL HIDALGO Y COSTILLA,A UN LADO DEL PREESCOLAR JOSÉ MARÍA MORELOS Y PAVÓN,ESCUELA,79760,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,51,NO URBANA,550,550,NO URBANA,C2,NO,"CAMINO A PAXALJA, SIN NÚMERO, PAXALJA, CÓDIGO POSTAL 79760, AQUISMÓN, SAN LUIS POTOSÍ",62) PAXALJA,ESCUELA PRIMARIA RURAL BILINGÜE MIGUEL HIDALGO Y COSTILLA,A UN LADO DEL PREESCOLAR JOSÉ MARÍA MORELOS Y PAVÓN,ESCUELA,79760,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,52,NO URBANA,524,524,NO URBANA,B1,NO,"CAMINO A SANTA BÁRBARA, SIN NÚMERO, SANTA BARBARA, CÓDIGO POSTAL 79766, AQUISMÓN, SAN LUIS POTOSÍ",91) SANTA BARBARA,ESCUELA PRIMARIA RURAL MIGUEL HIDALGO,A 150 METROS DE LA TELESECUNDARIA,ESCUELA,79766,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,52,NO URBANA,524,523,NO URBANA,C1,NO,"CAMINO A SANTA BÁRBARA, SIN NÚMERO, SANTA BARBARA, CÓDIGO POSTAL 79766, AQUISMÓN, SAN LUIS POTOSÍ",91) SANTA BARBARA,ESCUELA PRIMARIA RURAL MIGUEL HIDALGO,A 150 METROS DE LA TELESECUNDARIA,ESCUELA,79766,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,53,NO URBANA,636,636,NO URBANA,B1,NO,"CALLE NICOLÁS BRAVO, SIN NÚMERO, TAMAPATZ, CÓDIGO POSTAL 79765, AQUISMÓN, SAN LUIS POTOSÍ",99) TAMAPATZ 0007,CENTRO CULTURAL,A UN LADO DE LA ESCUELA PRIMARIA NICOLÁS BRAVO,LUGAR PÚBLICO,79765,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,53,NO URBANA,636,636,NO URBANA,C1,NO,"CALLE NICOLÁS BRAVO, SIN NÚMERO, TAMAPATZ, CÓDIGO POSTAL 79765, AQUISMÓN, SAN LUIS POTOSÍ",99) TAMAPATZ 0007,CENTRO CULTURAL,A UN LADO DE LA ESCUELA PRIMARIA NICOLÁS BRAVO,LUGAR PÚBLICO,79765,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,53,NO URBANA,636,635,NO URBANA,C2,NO,"CALLE NICOLÁS BRAVO, SIN NÚMERO, TAMAPATZ, CÓDIGO POSTAL 79765, AQUISMÓN, SAN LUIS POTOSÍ",99) TAMAPATZ 0007,CENTRO CULTURAL,A UN LADO DE LA ESCUELA PRIMARIA NICOLÁS BRAVO,LUGAR PÚBLICO,79765,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,54,NO URBANA,546,545,NO URBANA,B1,NO,"CAMINO A OCTUJUB, SIN NÚMERO, OCTUJUB, CÓDIGO POSTAL 79767, AQUISMÓN, SAN LUIS POTOSÍ",56) OCTUJUB,ESCUELA PRIMARIA RURAL BILINGÜE EMILIANO ZAPATA,FRENTE A TIENDA DICONSA,ESCUELA,79767,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,54,NO URBANA,545,545,NO URBANA,C1,NO,"CAMINO A OCTUJUB, SIN NÚMERO, OCTUJUB, CÓDIGO POSTAL 79767, AQUISMÓN, SAN LUIS POTOSÍ",56) OCTUJUB,ESCUELA PRIMARIA RURAL BILINGÜE EMILIANO ZAPATA,FRENTE A TIENDA DICONSA,ESCUELA,79767,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,55,NO URBANA,521,521,NO URBANA,B1,NO,"CAMINO A MUHUATL, SIN NÚMERO, MUHUATL, CÓDIGO POSTAL 79767, AQUISMÓN, SAN LUIS POTOSÍ",53) MUHUATL,ESCUELA PRIMARIA RURAL BILINGÜE JOSÉ MARÍA MORELOS Y PAVÓN,FRENTE A LA GALERA COMUNAL,ESCUELA,79767,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,55,NO URBANA,520,520,NO URBANA,C1,NO,"CAMINO A MUHUATL, SIN NÚMERO, MUHUATL, CÓDIGO POSTAL 79767, AQUISMÓN, SAN LUIS POTOSÍ",53) MUHUATL,ESCUELA PRIMARIA RURAL BILINGÜE JOSÉ MARÍA MORELOS Y PAVÓN,FRENTE A LA GALERA COMUNAL,ESCUELA,79767,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,56,NO URBANA,489,489,NO URBANA,B1,NO,"CAMINO A XOLMON, SIN NÚMERO, XOLMON, CÓDIGO POSTAL 79761, AQUISMÓN, SAN LUIS POTOSÍ",119) XOLMON,ESCUELA TELESECUNDARIA JULIÁN CARRILLO,FRENTE A LA GALERA COMUNAL,ESCUELA,79761,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,56,NO URBANA,489,489,NO URBANA,C1,NO,"CAMINO A XOLMON, SIN NÚMERO, XOLMON, CÓDIGO POSTAL 79761, AQUISMÓN, SAN LUIS POTOSÍ",119) XOLMON,ESCUELA TELESECUNDARIA JULIÁN CARRILLO,FRENTE A LA GALERA COMUNAL,ESCUELA,79761,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,57,NO URBANA,538,538,NO URBANA,B1,NO,"CAMINO A LA CRUZ, SIN NÚMERO, LA CRUZ, CÓDIGO POSTAL 79767, AQUISMÓN, SAN LUIS POTOSÍ",21) LA CRUZ,ESCUELA PRIMARIA RURAL BILINGÜE 5 DE FEBRERO,A UNOS METROS DE LA HERRERÍA LA GUADALUPANA,ESCUELA,79767,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,57,NO URBANA,538,537,NO URBANA,C1,NO,"CAMINO A LA CRUZ, SIN NÚMERO, LA CRUZ, CÓDIGO POSTAL 79767, AQUISMÓN, SAN LUIS POTOSÍ",21) LA CRUZ,ESCUELA PRIMARIA RURAL BILINGÜE 5 DE FEBRERO,A UNOS METROS DE LA HERRERÍA LA GUADALUPANA,ESCUELA,79767,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,57,NO URBANA,537,537,NO URBANA,C2,NO,"CAMINO A LA CRUZ, SIN NÚMERO, LA CRUZ, CÓDIGO POSTAL 79767, AQUISMÓN, SAN LUIS POTOSÍ",21) LA CRUZ,ESCUELA PRIMARIA RURAL BILINGÜE 5 DE FEBRERO,A UNOS METROS DE LA HERRERÍA LA GUADALUPANA,ESCUELA,79767,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,58,NO URBANA,472,472,NO URBANA,B1,NO,"CAMINO A SAN RAFAEL TAMPAXAL, SIN NÚMERO, SAN RAFAEL TAMPAXAL, CÓDIGO POSTAL 79767, AQUISMÓN, SAN LUIS POTOSÍ",88) SAN RAFAEL TAMPAXAL,ESCUELA PRIMARIA RURAL BILINGÜE CUAUHTÉMOC,A UNOS METROS DE LA CASA DE SALUD,ESCUELA,79767,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,58,NO URBANA,472,471,NO URBANA,C1,NO,"CAMINO A SAN RAFAEL TAMPAXAL, SIN NÚMERO, SAN RAFAEL TAMPAXAL, CÓDIGO POSTAL 79767, AQUISMÓN, SAN LUIS POTOSÍ",88) SAN RAFAEL TAMPAXAL,ESCUELA PRIMARIA RURAL BILINGÜE CUAUHTÉMOC,A UNOS METROS DE LA CASA DE SALUD,ESCUELA,79767,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,59,URBANA,602,600,URBANA,B1,NO,"CALLE ORALIA G DE SÁNCHEZ, SIN NÚMERO, ZONA CENTRO, CÓDIGO POSTAL 79760, AQUISMÓN, SAN LUIS POTOSÍ",1) AQUISMON 0008,ESCUELA PRIMARIA URBANA MIGUEL HIDALGO PROFESOR GRACIANO SÁNCHEZ,A UN COSTADO DE LA SECUNDARIA JESÚS ROMERO FLORES,ESCUELA,79760,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,AQUISMON,59,URBANA,601,599,URBANA,C1,NO,"CALLE ORALIA G DE SÁNCHEZ, SIN NÚMERO, ZONA CENTRO, CÓDIGO POSTAL 79760, AQUISMÓN, SAN LUIS POTOSÍ",1) AQUISMON 0008,ESCUELA PRIMARIA URBANA MIGUEL HIDALGO PROFESOR GRACIANO SÁNCHEZ,A UN COSTADO DE LA SECUNDARIA JESÚS ROMERO FLORES,ESCUELA,79760,7,14,3
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,TANCANHUITZ,251,URBANA,452,452,URBANA,B1,NO,"ANDADOR MORELOS, SIN NÚMERO, ZONA CENTRO, CÓDIGO POSTAL 79800, TANCANHUITZ, SAN LUIS POTOSÍ",1) TANCANHUITZ DE SANTOS 0007,JARDÍN MUNICIPAL,FRENTE AL BANCO BANORTE,LUGAR PÚBLICO,79800,7,14,12
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,TANCANHUITZ,251,URBANA,451,451,URBANA,C1,NO,"ANDADOR MORELOS, SIN NÚMERO, ZONA CENTRO, CÓDIGO POSTAL 79800, TANCANHUITZ, SAN LUIS POTOSÍ",1) TANCANHUITZ DE SANTOS 0007,JARDÍN MUNICIPAL,FRENTE AL BANCO BANORTE,LUGAR PÚBLICO,79800,7,14,12
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,TANCANHUITZ,252,NO URBANA,514,514,NO URBANA,B1,NO,"CALLE DOCTOR GUSTAVO FRITZ, SIN NÚMERO, ZONA CENTRO, CÓDIGO POSTAL 79800, TANCANHUITZ, SAN LUIS POTOSÍ",1) TANCANHUITZ DE SANTOS 0057,FRENTE AL JARDÍN DE NIÑOS VICENTE GUERRERO,ATRÁS DE LA PRESIDENCIA MUNICIPAL,LUGAR PÚBLICO,79800,7,14,12
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,TANCANHUITZ,252,NO URBANA,514,513,NO URBANA,C1,NO,"CALLE DOCTOR GUSTAVO FRITZ, SIN NÚMERO, ZONA CENTRO, CÓDIGO POSTAL 79800, TANCANHUITZ, SAN LUIS POTOSÍ",1) TANCANHUITZ DE SANTOS 0057,FRENTE AL JARDÍN DE NIÑOS VICENTE GUERRERO,ATRÁS DE LA PRESIDENCIA MUNICIPAL,LUGAR PÚBLICO,79800,7,14,12
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,TANCANHUITZ,252,NO URBANA,514,513,NO URBANA,C2,NO,"CALLE DOCTOR GUSTAVO FRITZ, SIN NÚMERO, ZONA CENTRO, CÓDIGO POSTAL 79800, TANCANHUITZ, SAN LUIS POTOSÍ",1) TANCANHUITZ DE SANTOS 0057,FRENTE AL JARDÍN DE NIÑOS VICENTE GUERRERO,ATRÁS DE LA PRESIDENCIA MUNICIPAL,LUGAR PÚBLICO,79800,7,14,12
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,TANCANHUITZ,253,NO URBANA,602,602,NO URBANA,B1,NO,"CALLE NIÑOS HÉROES, SIN NÚMERO, LAS ARMAS, CÓDIGO POSTAL 79800, TANCANHUITZ, SAN LUIS POTOSÍ",19) LAS ARMAS 0011,ESCUELA PRIMARIA RURAL REDENCIÓN INDÍGENA,ENTRE CALLES BENITO JUÁREZ E IGNACIO ZARAGOZA,ESCUELA,79800,7,14,12
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,TANCANHUITZ,253,NO URBANA,601,601,NO URBANA,C1,NO,"CALLE NIÑOS HÉROES, SIN NÚMERO, LAS ARMAS, CÓDIGO POSTAL 79800, TANCANHUITZ, SAN LUIS POTOSÍ",19) LAS ARMAS 0011,ESCUELA PRIMARIA RURAL REDENCIÓN INDÍGENA,ENTRE CALLES BENITO JUÁREZ E IGNACIO ZARAGOZA,ESCUELA,79800,7,14,12
TAMAZUNCHALE,TANCANHUITZ DE SANTOS,TANCANHUITZ,254,NO URBANA,349,349,NO URBANA,B1,NO,"CALLE FRANCISCO GONZÁLEZ BOCANEGRA, SIN NÚMERO, PALMIRA VIEJO, CÓDIGO POSTAL 79800, TANCANHUITZ, SAN LUIS POTOSÍ",122) PALMIRA VIEJO 0004,ESCUELA PRIMARIA RURAL FRANCISCO GONZÁLEZ BOCANEGRA,A UNOS METROS DE LA CAPILLA,ESCUELA,79800,7,14,12
